base_size,layer_index,petal_index,opening_degree,tip_x,tip_y,tip_z,base_spread,base_z_offset,extrude_depth,rotation_angle
4.4408,2,6,0.9541,0.420028,3.122851,0.178707,1.29718,0.074503,0.057308,105.0
4.4408,2,7,0.9541,0.437398,3.210519,0.19554,1.238115,0.078245,0.051884,242.5
4.4408,3,0,0.9541,0.855079,4.305134,0.231807,1.609415,0.0,0.056954,0.0
4.4408,3,1,0.9541,0.871375,4.06432,0.232921,1.499709,0.0,0.057201,137.5
4.4408,3,2,0.9541,0.843967,3.949894,0.225371,1.52855,0.0,0.058706,275.0
4.4408,3,3,0.9541,0.871594,4.069391,0.235427,1.607695,0.0,0.057724,52.5
4.4408,3,4,0.9541,0.837657,4.292807,0.225674,1.670929,0.0,0.058854,190.0
4.4408,3,5,0.9541,0.835849,3.956015,0.240195,1.517401,0.0,0.056257,327.5
4.4408,3,6,0.9541,0.853765,3.989921,0.23743,1.639638,0.0,0.057157,105.0
4.4408,3,7,0.9541,0.823867,4.011038,0.239125,1.582965,0.0,0.056518,242.5
4.4408,3,8,0.9541,0.799429,3.819494,0.229582,1.593442,0.0,0.057772,20.0
4.4408,3,9,0.9541,0.849248,3.896102,0.227059,1.569022,0.0,0.057852,157.5
4.4408,3,10,0.9541,0.833474,4.107855,0.231733,1.590701,0.0,0.060986,295.0
4.4408,3,11,0.9541,0.845908,4.136892,0.230704,1.570094,0.0,0.059242,72.5
4.4408,3,12,0.9541,0.837848,4.125052,0.231002,1.608145,0.0,0.057118,210.0
4.1954,1,0,0.1334,0.0,2.863039,0.229884,0.772062,0.138429,0.047056,0.0
4.1954,1,1,0.1334,0.0,2.839866,0.239455,0.768289,0.133317,0.045067,137.5
4.1954,1,2,0.1334,0.0,2.846519,0.228261,0.746169,0.13982,0.04687,275.0
4.1954,1,3,0.1334,0.0,2.929685,0.239601,0.752385,0.144284,0.048856,52.5
4.1954,1,4,0.1334,0.0,2.770204,0.224171,0.822393,0.140971,0.044199,190.0
4.1954,2,0,0.1334,0.055399,4.03886,0.312319,1.022107,0.072938,0.049593,0.0
4.1954,2,1,0.1334,0.056837,3.995449,0.322396,0.992319,0.070623,0.051915,137.5
4.1954,2,2,0.1334,0.051689,3.964064,0.319679,1.07455,0.068766,0.048638,275.0
4.1954,2,3,0.1334,0.055754,3.947847,0.313848,1.017799,0.069684,0.0531,52.5
4.1954,2,4,0.1334,0.054281,4.077185,0.301346,1.043032,0.069815,0.049862,190.0
4.1954,2,5,0.1334,0.055295,4.032955,0.317261,1.03043,0.072652,0.051049,327.5
4.1954,2,6,0.1334,0.057284,3.802193,0.324491,1.102428,0.07153,0.05259,105.0
4.1954,2,7,0.1334,0.051297,3.856202,0.31216,1.063209,0.06937,0.049294,242.5
4.1954,3,0,0.1334,0.1132,4.948035,0.397452,1.317481,0.0,0.05567,0.0
4.1954,3,1,0.1334,0.118389,5.036343,0.397555,1.263876,0.0,0.055718,137.5
4.1954,3,2,0.1334,0.104948,4.703969,0.404215,1.268387,0.0,0.053352,275.0
4.1954,3,3,0.1334,0.115116,4.629771,0.40892,1.242174,0.0,0.056932,52.5
4.1954,3,4,0.1334,0.113418,4.641494,0.394423,1.317143,0.0,0.054916,190.0
4.1954,3,5,0.1334,0.113454,5.060699,0.389448,1.269535,0.0,0.054159,327.5
4.1954,3,6,0.1334,0.110653,4.676731,0.397154,1.315427,0.0,0.053499,105.0
4.1954,3,7,0.1334,0.111741,4.788425,0.388847,1.317093,0.0,0.053601,242.5
4.1954,3,8,0.1334,0.110292,5.075233,0.391519,1.311774,0.0,0.054636,20.0
4.1954,3,9,0.1334,0.108033,4.987268,0.382601,1.193485,0.0,0.051607,157.5
4.1954,3,10,0.1334,0.113804,4.954257,0.384928,1.301785,0.0,0.05446,295.0
4.1954,3,11,0.1334,0.115894,4.631157,0.415469,1.309327,0.0,0.057954,72.5
4.1954,3,12,0.1334,0.112518,4.825662,0.416884,1.329481,0.0,0.054566,210.0
2.3184,1,0,0.4905,0.0,1.447939,0.109922,0.432584,0.080761,0.02555,0.0
2.3184,1,1,0.4905,0.0,1.477018,0.108024,0.468121,0.074109,0.025536,137.5
2.3184,1,2,0.4905,0.0,1.437681,0.101168,0.444642,0.078801,0.024942,275.0
2.3184,1,3,0.4905,0.0,1.438599,0.101828,0.463904,0.07983,0.025179,52.5
2.3184,1,4,0.4905,0.0,1.440846,0.105533,0.451084,0.078814,0.025506,190.0
2.3184,2,0,0.4905,0.108097,1.950316,0.140632,0.646213,0.040274,0.026491,0.0
2.3184,2,1,0.4905,0.112928,1.919551,0.146619,0.623595,0.040515,0.029827,137.5
2.3184,2,2,0.4905,0.115516,1.978748,0.132624,0.621818,0.039216,0.027973,275.0
2.3184,2,3,0.4905,0.109224,2.002633,0.136163,0.603779,0.038518,0.027724,52.5
2.3184,2,4,0.4905,0.11583,1.850513,0.137018,0.613969,0.03858,0.027789,190.0
2.3184,2,5,0.4905,0.115429,1.971344,0.145054,0.582711,0.038237,0.027911,327.5
2.3184,2,6,0.4905,0.111617,1.934019,0.142906,0.592575,0.038091,0.02854,105.0
2.3184,2,7,0.4905,0.115961,1.873389,0.138195,0.635332,0.041375,0.02784,242.5
2.3184,3,0,0.4905,0.233029,2.421362,0.174898,0.761769,0.0,0.030545,0.0
2.3184,3,1,0.4905,0.234064,2.388819,0.180805,0.739899,0.0,0.030246,137.5
2.3184,3,2,0.4905,0.218593,2.542358,0.170941,0.778062,0.0,0.030697,275.0
2.3184,3,3,0.4905,0.221795,2.579676,0.169493,0.790654,0.0,0.030987,52.5
2.3184,3,4,0.4905,0.223794,2.557692,0.181734,0.765468,0.0,0.031171,190.0
2.3184,3,5,0.4905,0.229689,2.559139,0.177761,0.728412,0.0,0.029187,327.5
2.3184,3,6,0.4905,0.215643,2.414437,0.168055,0.724968,0.0,0.030219,105.0
2.3184,3,7,0.4905,0.223842,2.487475,0.170836,0.728848,0.0,0.030614,242.5
2.3184,3,8,0.4905,0.225256,2.511751,0.171255,0.754741,0.0,0.027224,20.0
2.3184,3,9,0.4905,0.241189,2.323737,0.177844,0.79166,0.0,0.029736,157.5
2.3184,3,10,0.4905,0.219127,2.535441,0.180026,0.760798,0.0,0.030699,295.0
2.3184,3,11,0.4905,0.221425,2.467521,0.173837,0.794339,0.0,0.032064,72.5
2.3184,3,12,0.4905,0.216459,2.398328,0.179837,0.757553,0.0,0.031619,210.0
4.7548,1,0,0.215,0.0,3.257009,0.25786,0.914907,0.157034,0.053589,0.0
4.7548,1,1,0.215,0.0,3.390205,0.257763,0.903762,0.154537,0.051049,137.5
4.7548,1,2,0.215,0.0,3.128551,0.260064,0.88536,0.156453,0.052026,275.0
4.7548,1,3,0.215,0.0,3.221621,0.256649,0.930671,0.152868,0.051688,52.5
4.7548,1,4,0.215,0.0,3.212621,0.254406,0.894637,0.156725,0.052645,190.0
4.7548,2,0,0.215,0.10741,4.219092,0.357629,1.224709,0.084101,0.053009,0.0
4.7548,2,1,0.215,0.100855,4.155792,0.335997,1.183006,0.079221,0.058877,137.5
4.7548,2,2,0.215,0.100629,4.471486,0.335347,1.216443,0.0809,0.056874,275.0
4.7548,2,3,0.215,0.100027,4.439218,0.344627,1.139747,0.081445,0.057354,52.5
4.7548,2,4,0.215,0.107866,4.15491,0.333046,1.214306,0.076887,0.057775,190.0
4.7548,2,5,0.215,0.098051,4.25733,0.332869,1.167949,0.077859,0.062414,327.5
4.7548,2,6,0.215,0.108487,4.262892,0.34781,1.212921,0.079145,0.059104,105.0
4.7548,2,7,0.215,0.105404,4.371407,0.350379,1.206366,0.07824,0.058196,242.5
4.7548,3,0,0.215,0.192358,5.522976,0.417764,1.502734,0.0,0.064165,0.0
4.7548,3,1,0.215,0.205235,5.531643,0.422419,1.440245,0.0,0.063492,137.5
4.7548,3,2,0.215,0.201711,5.441153,0.43051,1.560046,0.0,0.063091,275.0
4.7548,3,3,0.215,0.203626,5.426015,0.433513,1.5435,0.0,0.058524,52.5
4.7548,3,4,0.215,0.20795,5.423466,0.414765,1.477089,0.0,0.059846,190.0
4.7548,3,5,0.215,0.187698,5.359905,0.404854,1.533291,0.0,0.063502,327.5
4.7548,3,6,0.215,0.201349,5.16151,0.407184,1.526725,0.0,0.060227,105.0
4.7548,3,7,0.215,0.198677,5.256882,0.420596,1.552284,0.0,0.060685,242.5
4.7548,3,8,0.215,0.196202,5.216401,0.426126,1.486436,0.0,0.061786,20.0
4.7548,3,9,0.215,0.203809,5.565562,0.402261,1.467423,0.0,0.057148,157.5
4.7548,3,10,0.215,0.202526,5.275376,0.438356,1.509213,0.0,0.060606,295.0
4.7548,3,11,0.215,0.208395,5.321106,0.421238,1.503765,0.0,0.063223,72.5
4.7548,3,12,0.215,0.1962,5.4337,0.438113,1.436143,0.0,0.060177,210.0
4.129,1,0,0.2242,0.0,2.834304,0.220534,0.79405,0.131141,0.042822,0.0
4.129,1,1,0.2242,0.0,2.725356,0.22652,0.781153,0.126125,0.045494,137.5
4.129,1,2,0.2242,0.0,2.749058,0.226026,0.785809,0.133645,0.045262,275.0
4.129,1,3,0.2242,0.0,3.019258,0.241183,0.786173,0.1421,0.045385,52.5
4.129,1,4,0.2242,0.0,2.741628,0.229604,0.776148,0.137524,0.044723,190.0
4.129,2,0,0.2242,0.093752,3.684322,0.299149,1.007999,0.069836,0.04709,0.0
4.129,2,1,0.2242,0.090651,3.751061,0.280553,1.032103,0.068745,0.049324,137.5
4.129,2,2,0.2242,0.095155,3.704742,0.296797,1.069415,0.066578,0.046681,275.0
4.129,2,3,0.2242,0.095658,3.784783,0.293108,1.034276,0.067592,0.048297,52.5
4.129,2,4,0.2242,0.091707,3.81164,0.295654,1.084059,0.066014,0.047995,190.0
4.129,2,5,0.2242,0.092688,3.807639,0.311319,1.057937,0.070309,0.049408,327.5
4.129,2,6,0.2242,0.091299,3.898955,0.292026,1.077673,0.066942,0.046518,105.0
4.129,2,7,0.2242,0.089026,3.756011,0.275673,1.050457,0.067634,0.048953,242.5
4.129,3,0,0.2242,0.183735,4.6574,0.371276,1.254634,0.0,0.054835,0.0
4.129,3,1,0.2242,0.181672,4.805097,0.361807,1.342062,0.0,0.054926,137.5
4.129,3,2,0.2242,0.183829,4.415464,0.370431,1.324901,0.0,0.053991,275.0
4.129,3,3,0.2242,0.188636,4.428331,0.353969,1.337072,0.0,0.052247,52.5
4.129,3,4,0.2242,0.186482,4.631991,0.359771,1.297743,0.0,0.053905,190.0
4.129,3,5,0.2242,0.180548,4.365808,0.36361,1.294524,0.0,0.054164,327.5
4.129,3,6,0.2242,0.190526,4.617461,0.374741,1.330101,0.0,0.055578,105.0
4.129,3,7,0.2242,0.174002,4.76287,0.3715,1.296984,0.0,0.05389,242.5
4.129,3,8,0.2242,0.187481,4.715574,0.382472,1.289799,0.0,0.053514,20.0
4.129,3,9,0.2242,0.184941,4.777238,0.366606,1.354557,0.0,0.052244,157.5
4.129,3,10,0.2242,0.184265,4.891608,0.364098,1.267292,0.0,0.053414,295.0
4.129,3,11,0.2242,0.182284,4.881089,0.368332,1.297581,0.0,0.053736,72.5
4.129,3,12,0.2242,0.19912,4.774211,0.351955,1.263598,0.0,0.053311,210.0
1.546,1,0,0.884,0.0,0.860688,0.052457,0.33761,0.051614,0.017459,0.0
1.546,1,1,0.884,0.0,0.869922,0.050507,0.328466,0.048178,0.016083,137.5
1.546,1,2,0.884,0.0,0.877843,0.052252,0.335777,0.053427,0.017511,275.0
1.546,1,3,0.884,0.0,0.861393,0.055149,0.331978,0.049945,0.016799,52.5
1.546,1,4,0.884,0.0,0.824814,0.051453,0.311607,0.04985,0.017,190.0
1.546,2,0,0.884,0.131242,1.166446,0.068916,0.405021,0.024704,0.018514,0.0
1.546,2,1,0.884,0.137788,1.122936,0.068876,0.432266,0.025408,0.018966,137.5
1.546,2,2,0.884,0.139345,1.18654,0.067215,0.430292,0.024717,0.018817,275.0
1.546,2,3,0.884,0.138939,1.16146,0.069413,0.430605,0.025796,0.019158,52.5
1.546,2,4,0.884,0.131517,1.180849,0.070392,0.435195,0.025134,0.01853,190.0
1.546,2,5,0.884,0.134765,1.12264,0.070633,0.40535,0.025651,0.018382,327.5
1.546,2,6,0.884,0.140253,1.186578,0.068039,0.43795,0.025515,0.019139,105.0
1.546,2,7,0.884,0.144679,1.153838,0.072633,0.444666,0.025735,0.018731,242.5
1.546,3,0,0.884,0.271999,1.457317,0.08782,0.543814,0.0,0.019582,0.0
1.546,3,1,0.884,0.271229,1.484286,0.082902,0.542492,0.0,0.019665,137.5
1.546,3,2,0.884,0.262857,1.505387,0.083652,0.56486,0.0,0.019325,275.0
1.546,3,3,0.884,0.271551,1.40267,0.087043,0.528784,0.0,0.019768,52.5
1.546,3,4,0.884,0.264653,1.412379,0.087078,0.560593,0.0,0.019163,190.0
1.546,3,5,0.884,0.268594,1.427383,0.087761,0.551415,0.0,0.020488,327.5
1.546,3,6,0.884,0.262125,1.486367,0.085362,0.531094,0.0,0.020715,105.0
1.546,3,7,0.884,0.292715,1.437647,0.08604,0.513974,0.0,0.019014,242.5
1.546,3,8,0.884,0.271952,1.426797,0.084171,0.54515,0.0,0.020431,20.0
1.546,3,9,0.884,0.26681,1.457661,0.086362,0.521255,0.0,0.019948,157.5
1.546,3,10,0.884,0.271779,1.448769,0.085028,0.54538,0.0,0.019222,295.0
1.546,3,11,0.884,0.255431,1.494472,0.088673,0.55501,0.0,0.020009,72.5
1.546,3,12,0.884,0.263202,1.494766,0.087481,0.542138,0.0,0.019798,210.0
3.4276,1,0,0.7916,0.0,1.974983,0.118569,0.754445,0.107741,0.036068,0.0
3.4276,1,1,0.7916,0.0,1.969594,0.129288,0.685784,0.113933,0.03939,137.5
3.4276,1,2,0.7916,0.0,1.908514,0.132362,0.68874,0.114485,0.036725,275.0
3.4276,1,3,0.7916,0.0,2.038295,0.121759,0.719852,0.11314,0.038258,52.5
3.4276,1,4,0.7916,0.0,2.030884,0.123583,0.681301,0.118608,0.039068,190.0
3.4276,2,0,0.7916,0.273758,2.72992,0.174745,0.952303,0.056669,0.041437,0.0
3.4276,2,1,0.7916,0.265619,2.637205,0.160848,0.916429,0.055205,0.039587,137.5
3.4276,2,2,0.7916,0.272447,2.618125,0.168323,0.990353,0.055936,0.040204,275.0
3.4276,2,3,0.7916,0.263496,2.649781,0.156262,0.934149,0.055863,0.043256,52.5
3.4276,2,4,0.7916,0.274044,2.759139,0.161344,0.938825,0.056953,0.041925,190.0
3.4276,2,5,0.7916,0.278013,2.597536,0.16988,0.903929,0.056763,0.039162,327.5
3.4276,2,6,0.7916,0.265531,2.641616,0.160243,1.018393,0.057416,0.04085,105.0
3.4276,2,7,0.7916,0.286248,2.535928,0.163446,0.958841,0.053114,0.041173,242.5
3.4276,3,0,0.7916,0.548298,3.34607,0.207309,1.227421,0.0,0.045481,0.0
3.4276,3,1,0.7916,0.537318,3.195539,0.19922,1.192378,0.0,0.045082,137.5
3.4276,3,2,0.7916,0.550402,3.26136,0.211243,1.147342,0.0,0.045724,275.0
3.4276,3,3,0.7916,0.54303,3.356937,0.202554,1.078585,0.0,0.043614,52.5
3.4276,3,4,0.7916,0.516544,3.35792,0.20462,1.273221,0.0,0.044216,190.0
3.4276,3,5,0.7916,0.522379,3.204087,0.210595,1.1997,0.0,0.044058,327.5
3.4276,3,6,0.7916,0.560878,3.283694,0.212552,1.217132,0.0,0.047236,105.0
3.4276,3,7,0.7916,0.552932,3.330332,0.211403,1.179644,0.0,0.047443,242.5
3.4276,3,8,0.7916,0.569109,3.358708,0.212773,1.178034,0.0,0.045866,20.0
3.4276,3,9,0.7916,0.535984,3.238023,0.202285,1.176556,0.0,0.042825,157.5
3.4276,3,10,0.7916,0.531185,3.210584,0.199269,1.126479,0.0,0.044313,295.0
3.4276,3,11,0.7916,0.538147,3.336126,0.196457,1.229549,0.0,0.043989,72.5
3.4276,3,12,0.7916,0.547925,3.360834,0.215236,1.201584,0.0,0.043863,210.0
1.0818,1,0,0.4069,0.0,0.691592,0.04862,0.213301,0.035737,0.011067,0.0
1.0818,1,1,0.4069,0.0,0.707288,0.053646,0.211271,0.038587,0.011981,137.5
1.0818,1,2,0.4069,0.0,0.658513,0.053336,0.210343,0.036741,0.011772,275.0
1.0818,1,3,0.4069,0.0,0.700714,0.049702,0.21424,0.036648,0.010924,52.5
1.0818,1,4,0.4069,0.0,0.69747,0.049027,0.210532,0.036984,0.011861,190.0
1.0818,2,0,0.4069,0.043107,0.969244,0.069375,0.289933,0.017366,0.013123,0.0
1.0818,2,1,0.4069,0.045191,0.895867,0.068443,0.285314,0.01736,0.012824,137.5
1.0818,2,2,0.4069,0.043639,0.936522,0.070068,0.277099,0.018153,0.01289,275.0
1.0818,2,3,0.4069,0.046031,0.956993,0.071653,0.289129,0.018027,0.013297,52.5
1.0818,2,4,0.4069,0.042091,0.997826,0.067522,0.281033,0.018288,0.013032,190.0
1.0818,2,5,0.4069,0.043628,0.995945,0.070618,0.302168,0.017653,0.013414,327.5
1.0818,2,6,0.4069,0.044828,0.938652,0.065298,0.263686,0.018445,0.012995,105.0
1.0818,2,7,0.4069,0.044968,0.963531,0.069891,0.270746,0.019104,0.012712,242.5
1.0818,3,0,0.4069,0.087398,1.255344,0.088496,0.334062,0.0,0.013221,0.0
1.0818,3,1,0.4069,0.088268,1.160746,0.083447,0.345038,0.0,0.013349,137.5
1.0818,3,2,0.4069,0.085987,1.160103,0.082307,0.357248,0.0,0.014465,275.0
1.0818,3,3,0.4069,0.088673,1.174534,0.083475,0.366212,0.0,0.013673,52.5
1.0818,3,4,0.4069,0.086931,1.204895,0.084604,0.34696,0.0,0.014672,190.0
1.0818,3,5,0.4069,0.088084,1.129432,0.091157,0.363779,0.0,0.014438,327.5
1.0818,3,6,0.4069,0.0846,1.143877,0.083309,0.360274,0.0,0.014736,105.0
1.0818,3,7,0.4069,0.089197,1.176481,0.084702,0.337984,0.0,0.01449,242.5
1.0818,3,8,0.4069,0.089295,1.150441,0.086358,0.358784,0.0,0.013803,20.0
1.0818,3,9,0.4069,0.090248,1.145061,0.080253,0.354219,0.0,0.014279,157.5
1.0818,3,10,0.4069,0.090497,1.167846,0.086292,0.361971,0.0,0.013797,295.0
1.0818,3,11,0.4069,0.087076,1.151363,0.083965,0.366116,0.0,0.014028,72.5
1.0818,3,12,0.4069,0.088525,1.152693,0.086397,0.342491,0.0,0.013833,210.0
1.5213,1,0,0.2433,0.0,1.016113,0.080933,0.290512,0.051909,0.016802,0.0
1.5213,1,1,0.2433,0.0,1.03634,0.08043,0.273155,0.048594,0.016861,137.5
1.5213,1,2,0.2433,0.0,1.037935,0.079385,0.284977,0.051122,0.017262,275.0
1.5213,1,3,0.2433,0.0,1.015936,0.08243,0.287891,0.049312,0.016486,52.5
1.5213,1,4,0.2433,0.0,1.010329,0.078048,0.289032,0.05349,0.016192,190.0
1.5213,2,0,0.2433,0.039103,1.413173,0.103207,0.376874,0.024951,0.018273,0.0
1.5213,2,1,0.2433,0.036085,1.339083,0.104124,0.380683,0.026374,0.018612,137.5
1.5213,2,2,0.2433,0.037409,1.432804,0.103558,0.372333,0.02558,0.018296,275.0
1.5213,2,3,0.2433,0.037623,1.362791,0.103823,0.360451,0.024824,0.018346,52.5
1.5213,2,4,0.2433,0.035979,1.334195,0.105425,0.399491,0.025163,0.01872,190.0
1.5213,2,5,0.2433,0.036605,1.397946,0.112847,0.396925,0.025837,0.017646,327.5
1.5213,2,6,0.2433,0.040169,1.354533,0.110328,0.364951,0.0252,0.018264,105.0
1.5213,2,7,0.2433,0.035751,1.331242,0.109209,0.397343,0.024007,0.018178,242.5
1.5213,3,0,0.2433,0.07558,1.758161,0.131259,0.459293,0.0,0.020967,0.0
1.5213,3,1,0.2433,0.070107,1.717762,0.134634,0.50054,0.0,0.020307,137.5
1.5213,3,2,0.2433,0.071868,1.750111,0.13117,0.472783,0.0,0.018883,275.0
1.5213,3,3,0.2433,0.076683,1.723351,0.126737,0.492416,0.0,0.01966,52.5
1.5213,3,4,0.2433,0.073874,1.734685,0.130822,0.477824,0.0,0.019945,190.0
1.5213,3,5,0.2433,0.075975,1.723261,0.128371,0.477613,0.0,0.020058,327.5
1.5213,3,6,0.2433,0.071089,1.645532,0.135672,0.482673,0.0,0.019454,105.0
1.5213,3,7,0.2433,0.073355,1.727166,0.136085,0.443002,0.0,0.019335,242.5
1.5213,3,8,0.2433,0.072724,1.733972,0.133704,0.481217,0.0,0.019097,20.0
1.5213,3,9,0.2433,0.070468,1.689376,0.138829,0.466021,0.0,0.02061,157.5
1.5213,3,10,0.2433,0.073554,1.656603,0.133968,0.499959,0.0,0.020392,295.0
1.5213,3,11,0.2433,0.071352,1.718832,0.13379,0.494248,0.0,0.020138,72.5
1.5213,3,12,0.2433,0.07309,1.627663,0.139342,0.481242,0.0,0.019953,210.0
4.9536,1,0,0.6657,0.0,2.943815,0.207007,1.033278,0.166307,0.05362,0.0
4.9536,1,1,0.6657,0.0,2.976039,0.203269,0.940436,0.156476,0.054699,137.5
4.9536,1,2,0.6657,0.0,2.924132,0.188544,1.062321,0.167226,0.056917,275.0
4.9536,1,3,0.6657,0.0,2.969442,0.191334,0.970649,0.165623,0.053896,52.5
4.9536,1,4,0.6657,0.0,3.011148,0.196091,0.992319,0.165284,0.053623,190.0
4.9536,2,0,0.6657,0.334782,3.872757,0.265374,1.390696,0.079204,0.0541,0.0
4.9536,2,1,0.6657,0.316364,3.934159,0.260062,1.286649,0.080809,0.058882,137.5
4.9536,2,2,0.6657,0.318531,4.036094,0.264466,1.432465,0.083989,0.058868,275.0
4.9536,2,3,0.6657,0.33705,4.053981,0.259366,1.322985,0.081511,0.061888,52.5
4.9536,2,4,0.6657,0.336008,4.028914,0.255157,1.331767,0.080842,0.059055,190.0
4.9536,2,5,0.6657,0.323846,4.024084,0.261205,1.280835,0.082071,0.058602,327.5
4.9536,2,6,0.6657,0.321013,3.837346,0.269869,1.298684,0.083283,0.059781,105.0
4.9536,2,7,0.6657,0.319836,3.90189,0.266466,1.41295,0.086701,0.056166,242.5
4.9536,3,0,0.6657,0.607794,4.676491,0.326129,1.74498,0.0,0.065561,0.0
4.9536,3,1,0.6657,0.646302,5.159161,0.337563,1.685043,0.0,0.065763,137.5
4.9536,3,2,0.6657,0.683268,5.051272,0.330549,1.685161,0.0,0.065382,275.0
4.9536,3,3,0.6657,0.659638,4.969535,0.337922,1.61631,0.0,0.065224,52.5
4.9536,3,4,0.6657,0.669294,4.865586,0.310364,1.655918,0.0,0.064425,190.0
4.9536,3,5,0.6657,0.645372,4.851527,0.322814,1.732767,0.0,0.063685,327.5
4.9536,3,6,0.6657,0.648938,4.956204,0.325156,1.642396,0.0,0.063157,105.0
4.9536,3,7,0.6657,0.6852,4.952237,0.314381,1.692692,0.0,0.065162,242.5
4.9536,3,8,0.6657,0.669834,4.90249,0.329188,1.704493,0.0,0.06414,20.0
4.9536,3,9,0.6657,0.650084,5.166074,0.324742,1.692881,0.0,0.061939,157.5
4.9536,3,10,0.6657,0.651352,5.169294,0.335612,1.672014,0.0,0.064189,295.0
4.9536,3,11,0.6657,0.648661,5.112765,0.323483,1.716599,0.0,0.066975,72.5
4.9536,3,12,0.6657,0.655188,4.703398,0.323662,1.625774,0.0,0.062769,210.0
3.3633,1,0,0.4377,0.0,2.210568,0.155367,0.653351,0.112175,0.037112,0.0
3.3633,1,1,0.4377,0.0,2.193208,0.158093,0.650888,0.10968,0.038078,137.5
3.3633,1,2,0.4377,0.0,2.144993,0.154682,0.653749,0.11747,0.038025,275.0
3.3633,1,3,0.4377,0.0,2.148528,0.148111,0.65192,0.108988,0.035453,52.5
3.3633,1,4,0.4377,0.0,2.117258,0.164874,0.677051,0.113251,0.037487,190.0
3.3633,2,0,0.4377,0.141407,2.962458,0.209442,0.861692,0.055264,0.042465,0.0
3.3633,2,1,0.4377,0.15116,2.798409,0.214386,0.914323,0.052183,0.041972,137.5
3.3633,2,2,0.4377,0.150528,2.964203,0.199584,0.886222,0.054563,0.041813,275.0
3.3633,2,3,0.4377,0.149641,2.850441,0.21616,0.879145,0.055177,0.040039,52.5
3.3633,2,4,0.4377,0.14813,2.816735,0.214067,0.910528,0.055827,0.040796,190.0
3.3633,2,5,0.4377,0.143997,2.878972,0.21028,0.879989,0.059678,0.039894,327.5
3.3633,2,6,0.4377,0.147675,2.829516,0.205724,0.912114,0.056891,0.040084,105.0
3.3633,2,7,0.4377,0.145009,2.821322,0.212155,0.922691,0.056482,0.041085,242.5
3.3633,3,0,0.4377,0.303381,3.883446,0.257846,1.101203,0.0,0.043608,0.0
3.3633,3,1,0.4377,0.305709,3.814958,0.258242,1.103504,0.0,0.045381,137.5
3.3633,3,2,0.4377,0.299074,3.637443,0.251172,1.029717,0.0,0.043226,275.0
3.3633,3,3,0.4377,0.2834,3.625657,0.257225,1.091465,0.0,0.044514,52.5
3.3633,3,4,0.4377,0.304874,3.634273,0.26358,1.075782,0.0,0.042655,190.0
3.3633,3,5,0.4377,0.296291,3.587733,0.262586,1.129312,0.0,0.044028,327.5
3.3633,3,6,0.4377,0.295925,3.717583,0.266352,1.090704,0.0,0.042457,105.0
3.3633,3,7,0.4377,0.291719,3.666105,0.275754,1.125662,0.0,0.043727,242.5
3.3633,3,8,0.4377,0.291773,3.572325,0.265373,1.081219,0.0,0.043788,20.0
3.3633,3,9,0.4377,0.295312,3.665056,0.263702,1.049361,0.0,0.043866,157.5
3.3633,3,10,0.4377,0.293816,3.806428,0.252831,1.084066,0.0,0.042989,295.0
3.3633,3,11,0.4377,0.282525,3.689261,0.271516,1.136272,0.0,0.045026,72.5
3.3633,3,12,0.4377,0.297328,3.474153,0.269864,1.052291,0.0,0.04276,210.0
3.2819,1,0,0.3213,0.0,2.088878,0.160041,0.634002,0.110671,0.037385,0.0
3.2819,1,1,0.3213,0.0,2.196497,0.167783,0.652252,0.104785,0.033977,137.5
3.2819,1,2,0.3213,0.0,2.157081,0.171044,0.612871,0.110406,0.035116,275.0
3.2819,1,3,0.3213,0.0,2.146046,0.171512,0.62697,0.108528,0.03713,52.5
3.2819,1,4,0.3213,0.0,2.153279,0.168238,0.623022,0.109355,0.035326,190.0
3.2819,2,0,0.3213,0.10818,2.871583,0.229842,0.824183,0.05425,0.040408,0.0
3.2819,2,1,0.3213,0.107272,2.987522,0.228457,0.78801,0.056322,0.040836,137.5
3.2819,2,2,0.3213,0.108873,2.682598,0.216424,0.821049,0.055854,0.0403,275.0
3.2819,2,3,0.3213,0.104628,2.828488,0.214165,0.851519,0.053844,0.041892,52.5
3.2819,2,4,0.3213,0.102791,2.944591,0.226721,0.840254,0.055594,0.040073,190.0
3.2819,2,5,0.3213,0.097339,2.855023,0.218066,0.839791,0.056223,0.037481,327.5
3.2819,2,6,0.3213,0.106241,2.905628,0.223551,0.823363,0.051583,0.039018,105.0
3.2819,2,7,0.3213,0.108598,2.931272,0.222953,0.838814,0.056328,0.039167,242.5
3.2819,3,0,0.3213,0.205347,3.729678,0.278156,1.068578,0.0,0.042029,0.0
3.2819,3,1,0.3213,0.215843,3.411791,0.269169,1.031713,0.0,0.042296,137.5
3.2819,3,2,0.3213,0.217566,3.531325,0.277118,1.02202,0.0,0.042689,275.0
3.2819,3,3,0.3213,0.211949,3.738454,0.283517,1.009206,0.0,0.041952,52.5
3.2819,3,4,0.3213,0.208904,3.654634,0.287119,1.074085,0.0,0.043408,190.0
3.2819,3,5,0.3213,0.215994,3.637578,0.270165,1.042384,0.0,0.04189,327.5
3.2819,3,6,0.3213,0.2129,3.639716,0.277747,1.029191,0.0,0.045252,105.0
3.2819,3,7,0.3213,0.212892,3.581022,0.276683,1.044361,0.0,0.043899,242.5
